Customer_ID,Age,Tenure_Months,Account_Balance,Monthly_Income,Previous_Month_Transactions,Current_Month_Transactions,Digital_Login_Frequency,UPI_Transactions,Card_Usage_Frequency,Loan_Active,Investment_Active,Complaint_Count,Days_Since_Last_Login,Salary_Account,Auto_Debit_Active,Churn
CUST101501,59,116,564889,136631,18,57,22,6,46,1,0,0,54,1,0,0
CUST101502,53,23,861321,58880,75,30,29,69,17,0,1,1,2,0,1,0
CUST101503,58,109,278834,129003,55,37,2,21,46,1,0,1,65,0,1,1
CUST101504,55,69,265053,154392,69,85,0,73,19,0,0,2,99,0,1,0
CUST101505,51,95,354383,64589,56,44,21,45,38,0,0,0,71,1,1,0
CUST101506,34,62,343176,222348,34,40,28,39,48,1,1,1,72,1,0,0
CUST101507,54,169,537350,50897,61,8,13,60,39,1,1,0,25,0,1,0
CUST101508,42,57,338530,204637,83,8,27,45,27,0,0,0,97,0,1,0
CUST101509,55,54,749597,177002,86,62,20,27,12,1,0,2,47,0,0,0
CUST101510,29,70,691091,203305,34,78,31,34,25,0,0,2,93,0,1,0
CUST101511,40,101,137225,228893,46,76,5,0,15,0,1,0,101,0,0,1
CUST101512,59,57,142553,29380,15,21,0,28,24,1,1,1,7,1,1,0
CUST101513,39,138,100270,222968,31,15,20,8,9,0,1,1,66,1,1,0
CUST101514,38,168,853857,85934,28,31,3,8,28,0,0,0,74,0,0,1
CUST101515,44,135,719960,70830,43,65,2,21,45,0,0,0,88,0,0,1
CUST101516,48,103,610269,20529,76,89,29,62,37,0,0,2,115,0,0,0
CUST101517,23,166,990501,109598,22,13,30,65,19,0,1,0,68,0,0,0
CUST101518,44,85,629758,248294,81,37,33,79,25,0,1,0,75,0,0,0
CUST101519,57,61,684565,97987,49,7,18,57,31,0,0,2,118,1,0,1
CUST101520,51,3,89887,64178,16,20,19,69,38,0,0,1,29,0,1,0
CUST101521,29,128,344686,153009,53,55,22,54,37,0,0,2,26,1,0,0
CUST101522,62,179,962653,136952,35,45,24,12,48,0,0,1,42,1,0,0
CUST101523,24,86,836544,54886,26,42,14,18,23,0,1,1,4,1,1,0
CUST101524,27,47,143012,64699,48,45,22,78,30,1,0,1,19,0,1,0
CUST101525,62,76,846442,91396,68,47,1,32,39,1,1,4,51,1,1,1
CUST101526,34,38,733154,105678,81,69,14,73,11,1,1,3,20,1,1,0
CUST101527,43,164,287629,40279,29,83,34,64,35,0,1,2,2,0,0,0
CUST101528,38,169,614587,184178,55,30,9,59,9,0,1,2,40,0,0,0
CUST101529,45,141,518537,125776,11,32,13,11,5,0,1,1,113,1,0,1
CUST101530,63,87,893016,116444,10,43,26,42,6,1,1,0,63,0,1,0
CUST101531,19,58,395283,121300,28,70,13,16,30,0,0,2,107,0,0,1
CUST101532,60,50,808039,128793,23,7,34,67,26,1,1,4,118,0,1,0
CUST101533,18,30,241491,131278,87,72,32,28,7,1,1,2,67,0,0,0
CUST101534,68,101,586885,225809,13,1,0,54,2,0,0,1,87,0,0,1
CUST101535,53,25,258808,186616,40,16,33,6,39,0,1,1,70,0,1,0
CUST101536,68,112,861986,118247,44,51,18,43,46,0,1,0,23,1,1,0
CUST101537,43,155,967025,23997,28,44,23,76,20,0,1,3,51,0,0,0
CUST101538,46,179,768842,121102,52,36,3,4,0,0,0,1,74,1,0,1
CUST101539,38,126,802619,100711,67,41,12,59,44,1,1,0,1,1,0,0
CUST101540,28,123,759271,131045,73,43,31,5,49,0,0,0,118,0,0,0
CUST101541,57,47,791417,55860,57,80,8,6,14,0,1,1,43,1,1,0
CUST101542,28,118,699412,18225,58,37,15,45,6,0,0,1,40,1,0,0
CUST101543,53,39,151635,125114,46,5,2,56,14,1,0,0,69,1,0,1
CUST101544,66,16,703682,205542,49,67,19,53,24,1,0,3,6,1,1,0
CUST101545,56,22,717605,128218,18,50,9,45,2,1,0,3,37,1,0,0
CUST101546,57,54,838946,115764,33,34,21,9,29,1,0,0,81,0,0,0
CUST101547,52,149,281752,122041,10,57,2,3,13,0,0,3,44,1,0,1
CUST101548,51,16,985766,127224,11,56,10,66,3,0,1,3,8,0,0,0
CUST101549,64,59,858759,78656,41,72,24,24,35,0,1,0,52,1,0,0
CUST101550,41,31,713585,197952,57,5,7,77,2,0,0,2,27,0,1,0
CUST101551,39,170,468210,207150,22,12,8,60,4,1,0,2,18,1,1,0
CUST101552,22,32,253773,234718,42,58,14,37,24,0,0,2,67,1,0,0
CUST101553,50,162,280365,91290,63,85,31,31,30,0,1,1,3,1,1,0
CUST101554,53,9,835938,71633,5,29,2,22,10,0,0,3,12,1,0,0
CUST101555,64,139,808400,41655,72,1,3,36,7,0,0,2,91,1,0,1
CUST101556,37,10,390821,136118,48,57,29,2,25,1,0,1,10,1,1,0
CUST101557,36,17,214678,189673,51,35,12,12,1,0,0,1,116,0,0,1
CUST101558,52,68,422153,18114,39,71,20,33,27,1,0,2,1,1,0,0
CUST101559,69,48,456651,41502,64,44,18,64,47,0,0,1,69,1,1,0
CUST101560,60,111,181580,64768,56,8,21,75,9,0,1,2,11,1,0,0
CUST101561,34,153,787064,63128,12,64,19,7,49,1,1,0,118,1,0,0
CUST101562,62,123,520911,166100,84,76,30,8,38,1,0,1,103,0,1,0
CUST101563,60,149,173903,201637,45,49,9,27,36,0,1,0,36,0,1,0
CUST101564,51,101,437149,98123,7,78,17,77,38,0,0,3,55,1,1,0
CUST101565,26,102,441523,123255,73,31,19,17,20,0,1,3,87,1,0,1
CUST101566,43,65,704700,181405,88,42,17,41,27,0,0,1,51,0,0,1
CUST101567,19,51,103951,18174,18,77,10,40,37,1,1,2,118,1,0,1
CUST101568,26,36,895738,132769,30,53,21,69,32,0,1,3,72,1,0,0
CUST101569,26,81,306745,50398,74,46,17,32,10,1,0,3,89,1,0,1
CUST101570,57,127,732316,182001,62,13,33,76,44,1,1,0,3,1,1,0
CUST101571,34,88,73178,150393,44,47,22,53,43,0,0,1,104,0,0,0
CUST101572,18,104,217383,138549,55,54,0,35,0,0,1,1,107,1,0,1
CUST101573,42,15,160826,242043,9,28,9,55,46,0,0,0,3,1,0,0
CUST101574,60,96,961814,201493,81,46,0,16,32,0,0,1,48,0,1,1
CUST101575,57,167,70893,87635,36,62,8,9,2,0,0,1,51,0,1,1
CUST101576,59,123,349943,38760,84,18,30,43,25,0,0,2,33,0,1,0
CUST101577,42,1,514223,157432,5,8,6,1,14,1,0,1,21,1,0,0
CUST101578,56,151,835799,156385,81,36,16,13,40,0,0,1,12,0,0,0
CUST101579,52,122,276345,145674,58,51,34,40,13,1,1,1,62,0,0,0
CUST101580,20,167,921243,232070,15,56,17,1,22,0,0,0,14,0,1,0
CUST101581,67,126,276375,151873,57,87,32,18,7,1,0,2,39,1,0,0
CUST101582,54,57,257682,29130,12,27,3,79,35,1,1,1,37,1,0,0
CUST101583,61,81,239886,160343,29,35,22,0,19,0,0,0,104,1,0,1
CUST101584,61,162,436711,162147,44,63,10,1,5,1,0,0,117,0,0,1
CUST101585,68,169,415384,248527,36,17,8,26,32,0,0,0,106,1,0,1
CUST101586,47,73,426840,122215,32,88,29,1,27,1,0,0,54,1,0,0
CUST101587,55,141,142707,165056,82,34,7,50,49,1,0,1,43,0,0,1
CUST101588,51,70,535252,103095,7,67,4,9,37,0,1,1,116,0,0,1
CUST101589,29,6,422001,75942,88,77,11,18,29,0,0,3,119,1,0,1
CUST101590,36,84,751406,158933,83,38,0,79,45,0,0,1,65,1,1,1
CUST101591,54,52,739157,113970,66,89,14,12,42,0,0,1,65,1,0,1
CUST101592,61,3,741150,97203,31,7,24,47,16,1,0,1,42,0,1,0
CUST101593,66,81,733288,217448,49,87,17,55,8,1,0,2,71,1,0,0
CUST101594,34,63,13336,207319,29,79,25,71,27,0,0,3,37,1,0,0
CUST101595,27,49,864907,215173,65,83,2,55,6,1,0,1,81,1,1,0
CUST101596,66,76,421628,167049,48,14,21,49,45,1,0,0,117,1,1,1
CUST101597,64,112,83212,196689,50,6,25,44,27,0,1,0,28,1,1,0
CUST101598,29,175,862811,203545,18,16,18,58,16,0,0,2,74,1,0,0
CUST101599,33,109,46591,232726,12,85,20,38,39,0,0,0,55,0,0,0
CUST101600,41,65,849182,103177,52,85,25,20,47,1,1,1,5,1,0,0
CUST101601,36,81,878080,87902,18,63,12,54,43,1,0,1,8,0,0,0
CUST101602,25,15,883566,107172,69,11,23,56,43,0,1,2,21,1,0,0
CUST101603,48,100,429670,161702,84,81,25,40,4,0,1,0,45,0,0,0
CUST101604,38,32,623825,35056,86,55,20,69,4,1,0,1,114,1,0,1
CUST101605,34,96,850104,153454,11,45,17,48,13,1,0,2,88,0,1,0
CUST101606,40,128,290372,70739,83,46,14,43,5,1,1,2,30,1,1,0
CUST101607,54,146,15429,96685,53,78,14,34,6,0,1,1,20,0,0,0
CUST101608,33,113,85294,63639,59,15,5,4,16,0,1,3,37,0,1,1
CUST101609,23,83,986312,205910,17,68,30,70,8,0,0,0,51,1,1,0
CUST101610,25,43,378721,192113,77,1,27,73,30,0,0,0,18,1,0,0
CUST101611,42,116,185087,15992,60,53,7,73,21,1,1,3,9,0,0,0
CUST101612,35,163,875506,87394,60,26,28,50,44,0,0,0,45,0,1,0
CUST101613,42,78,332080,82657,19,30,20,56,8,1,1,0,100,0,0,0
CUST101614,29,58,212979,42160,61,40,16,57,15,0,0,2,75,1,1,1
CUST101615,32,33,844810,60156,62,35,23,35,35,1,1,1,82,1,0,0
CUST101616,43,14,38310,197447,39,46,30,9,33,0,0,2,65,1,0,0
CUST101617,58,162,627115,101442,20,42,33,49,44,0,0,0,78,0,1,0
CUST101618,62,132,200899,165644,12,64,1,36,12,0,1,1,37,0,1,0
CUST101619,43,59,429472,132925,49,49,2,19,18,0,0,4,61,1,0,1
CUST101620,64,157,208500,19136,44,0,29,12,11,1,0,0,71,0,1,1
CUST101621,49,83,100862,76868,58,71,7,74,35,0,0,3,45,1,0,0
CUST101622,27,134,302033,97263,18,56,6,18,9,0,1,1,34,0,1,0
CUST101623,33,121,314572,47167,63,15,11,55,15,1,1,2,101,1,1,1
CUST101624,24,177,373646,125957,57,27,18,44,27,1,0,1,42,1,0,0
CUST101625,34,168,431423,30479,31,85,25,59,18,0,0,0,29,0,0,0
CUST101626,40,83,575543,134392,51,81,27,67,39,1,0,2,72,1,0,0
CUST101627,43,27,368968,177448,84,21,14,56,5,0,1,1,62,1,0,0
CUST101628,38,80,223603,150895,10,40,13,53,3,0,0,0,29,0,0,0
CUST101629,39,134,792841,216528,59,75,13,36,29,0,0,1,112,0,1,1
CUST101630,24,13,43438,34585,48,18,2,36,38,0,0,1,82,1,0,1
CUST101631,31,64,242482,249847,22,88,28,13,30,0,0,0,28,0,0,0
CUST101632,32,147,766598,163344,20,49,5,43,45,0,1,1,65,1,1,0
CUST101633,24,80,786372,41619,16,58,22,41,26,0,0,0,91,0,0,0
CUST101634,26,123,795301,90069,24,68,27,0,44,1,0,1,71,0,0,0
CUST101635,68,43,495476,54895,49,33,13,22,20,0,0,1,88,0,0,1
CUST101636,65,89,713222,18720,68,38,13,63,36,1,1,3,73,0,1,1
CUST101637,25,148,482153,34267,63,73,19,27,8,1,0,0,21,1,0,0
CUST101638,67,95,813390,161768,26,6,12,3,34,0,0,0,34,0,1,0
CUST101639,40,172,208374,176040,51,51,26,40,41,0,0,1,41,1,0,0
CUST101640,46,151,938272,68364,33,59,34,59,46,0,1,1,23,1,1,0
CUST101641,35,2,752690,169417,49,51,1,17,20,1,0,1,25,1,1,0
CUST101642,48,120,682505,66567,81,78,23,62,16,0,0,0,30,0,1,0
CUST101643,47,22,338766,106229,13,23,28,60,23,0,0,0,86,1,0,0
CUST101644,69,115,502955,207679,28,25,2,48,30,1,0,1,1,0,0,0
CUST101645,56,57,551730,165457,19,89,3,46,5,0,1,0,38,1,1,0
CUST101646,52,72,82948,229730,40,89,1,38,34,0,0,0,96,0,0,1
CUST101647,35,7,255657,212972,17,9,19,5,49,0,1,1,87,0,0,1
CUST101648,59,119,288740,214316,48,16,14,52,36,1,0,1,11,1,1,0
CUST101649,56,114,601079,211497,75,77,31,75,12,1,0,0,100,0,1,0
CUST101650,34,16,567694,93518,76,1,0,24,24,0,0,2,72,1,0,1
CUST101651,31,83,41524,97844,82,76,34,64,31,0,1,1,43,0,1,0
CUST101652,48,179,155404,178991,80,26,6,4,0,1,0,1,42,1,1,1
CUST101653,41,72,111160,105697,40,72,12,64,48,1,1,2,107,1,0,0
CUST101654,52,124,147836,72196,65,70,0,7,34,1,0,0,66,0,1,1
CUST101655,61,113,683923,130600,85,47,13,38,18,0,0,3,107,1,1,1
CUST101656,62,12,481891,115625,44,73,28,42,11,1,1,1,86,1,1,0
CUST101657,51,126,168442,225473,31,8,2,72,39,0,1,0,87,1,0,1
CUST101658,20,53,792494,146567,5,85,23,4,39,0,0,2,96,1,1,0
CUST101659,54,75,569933,59755,38,22,0,3,46,1,1,2,93,1,0,1
CUST101660,60,133,385903,213756,72,70,9,0,42,0,0,2,37,0,0,0
CUST101661,57,27,270388,48324,25,72,12,55,19,1,0,1,106,1,1,0
CUST101662,43,140,924876,93929,37,26,8,44,32,0,0,1,65,1,0,0
CUST101663,40,145,761769,147624,11,87,13,64,28,1,0,0,39,0,0,0
CUST101664,61,134,782608,66272,69,80,9,2,15,0,0,2,21,1,0,0
CUST101665,56,97,86501,181925,7,83,22,21,13,1,0,0,74,0,0,0
CUST101666,32,5,118450,178996,55,70,34,71,6,0,1,1,62,0,0,0
CUST101667,66,57,720831,89462,83,42,6,55,5,0,1,1,58,0,0,0
CUST101668,21,156,766893,242459,58,6,34,17,20,1,0,1,75,0,1,0
CUST101669,46,78,280100,169961,84,82,1,24,35,0,1,2,18,0,0,0
CUST101670,39,69,958977,69675,78,62,14,47,21,0,0,0,19,1,1,0
CUST101671,42,118,932398,88591,63,83,8,30,39,0,0,0,118,0,1,1
CUST101672,30,120,493134,216262,10,43,16,29,18,1,1,1,72,1,0,0
CUST101673,35,59,201658,168706,33,38,17,79,24,0,0,1,42,0,0,0
CUST101674,50,33,541997,47363,21,39,14,65,2,0,1,2,57,1,1,0
CUST101675,33,62,737618,209824,64,6,17,9,35,0,0,1,81,1,1,1
CUST101676,62,50,381572,92004,26,69,23,70,44,1,0,2,104,0,0,1
CUST101677,59,112,278354,202470,28,24,22,58,33,0,0,1,110,1,1,1
CUST101678,61,19,968014,244530,85,58,11,50,10,0,1,1,53,1,0,0
CUST101679,19,123,889513,55718,89,12,22,8,47,1,1,1,81,1,0,1
CUST101680,52,47,170746,128627,55,85,20,53,41,1,1,0,39,0,0,0
CUST101681,59,167,519467,228988,54,80,25,61,46,0,0,3,99,1,0,0
CUST101682,51,33,101025,41870,15,85,7,8,26,1,0,1,26,1,0,0
CUST101683,47,141,411949,52394,60,61,29,8,41,0,1,2,12,0,1,0
CUST101684,30,84,152152,67057,75,7,33,23,1,0,0,0,46,1,1,0
CUST101685,30,135,496416,94795,46,44,1,38,5,0,0,2,71,0,0,1
CUST101686,35,79,185484,95409,43,17,4,74,45,1,1,1,111,0,1,0
CUST101687,49,14,911908,28016,73,87,30,7,1,0,0,1,106,1,1,0
CUST101688,49,147,191043,57137,52,59,32,24,41,0,0,2,22,0,0,0
CUST101689,52,128,958213,146225,61,59,3,65,16,0,1,2,118,0,0,1
CUST101690,56,54,847278,153925,25,1,5,9,39,1,1,0,58,1,1,1
CUST101691,63,148,66480,27379,86,65,22,23,47,0,1,1,76,0,1,0
CUST101692,69,29,768128,161864,24,13,18,79,13,0,0,2,6,0,0,0
CUST101693,46,24,316104,136169,19,47,7,58,9,0,0,0,49,1,1,0
CUST101694,66,82,235622,184439,73,55,12,30,44,1,1,0,103,0,0,1
CUST101695,46,63,435368,164172,81,11,0,10,32,1,1,2,65,0,0,1
CUST101696,61,105,421466,141082,55,54,5,5,41,0,0,1,2,0,0,0
CUST101697,33,57,873197,128089,80,27,6,69,11,1,1,0,105,1,1,1
CUST101698,61,136,642553,209528,66,88,26,31,31,0,1,0,38,1,0,0
CUST101699,64,62,835569,26049,89,3,14,38,48,1,0,1,86,1,0,1
CUST101700,27,157,738371,146858,41,89,33,47,23,0,1,0,6,0,0,0
CUST101701,47,17,119922,215976,10,35,22,12,13,0,0,0,67,1,1,0
CUST101702,42,66,517576,176771,75,49,23,58,4,1,0,1,116,1,1,0
CUST101703,56,6,646568,137784,30,2,14,66,4,1,0,0,54,0,0,1
CUST101704,37,58,440628,62691,12,0,34,55,46,0,0,1,7,1,1,0
CUST101705,22,69,307020,183112,77,16,3,40,31,0,1,1,31,1,0,1
CUST101706,18,156,881979,239062,8,70,16,55,44,0,1,0,18,0,0,0
CUST101707,47,62,730024,72986,25,61,30,34,48,1,1,0,117,0,0,0
CUST101708,66,169,837659,184834,35,47,9,37,32,0,0,0,11,0,0,0
CUST101709,20,82,688810,169672,25,61,26,66,45,0,0,3,56,0,0,0
CUST101710,62,169,85433,109774,29,68,5,33,3,0,0,1,9,1,1,0
CUST101711,31,177,74704,236849,19,18,5,75,29,1,0,3,77,1,1,0
CUST101712,47,177,532149,165882,39,33,14,69,40,0,0,1,90,0,1,0
CUST101713,67,71,239366,231775,53,48,3,10,16,0,0,0,107,1,1,1
CUST101714,21,131,325058,233419,47,79,6,26,2,0,0,0,20,1,1,0
CUST101715,35,10,64888,120315,45,46,25,47,12,0,0,0,19,0,0,0
CUST101716,54,98,866718,72204,41,49,30,23,43,0,0,1,3,1,1,0
CUST101717,42,89,586581,35085,61,88,1,17,47,1,0,2,18,1,1,1
CUST101718,65,35,214596,192926,46,25,27,26,35,1,1,0,28,0,1,0
CUST101719,18,2,69515,220869,51,55,12,53,17,0,0,2,70,0,0,0
CUST101720,63,124,417740,230341,65,77,17,54,22,1,0,1,63,0,0,0
CUST101721,32,24,270209,185851,18,13,29,20,34,0,1,1,116,0,1,0
CUST101722,26,74,694044,202279,72,77,10,58,48,0,1,1,96,0,1,0
CUST101723,32,166,614008,240687,57,24,12,33,32,1,1,1,71,0,0,0
CUST101724,66,22,165437,48980,88,3,23,57,35,0,0,1,10,1,1,0
CUST101725,41,154,846308,71117,38,78,28,47,16,0,0,1,32,1,0,0
CUST101726,21,171,942208,160213,80,31,4,53,38,1,1,1,24,0,1,0
CUST101727,29,39,189929,155416,28,81,34,17,33,0,1,2,32,0,0,0
CUST101728,54,157,137694,30896,24,77,18,2,11,1,0,0,99,1,0,1
CUST101729,54,20,871229,104353,73,64,12,23,4,1,0,3,25,1,0,0
CUST101730,60,41,242540,44813,34,60,4,0,47,0,0,1,35,0,0,0
CUST101731,23,148,616429,230503,11,19,13,5,39,0,0,2,10,0,0,0
CUST101732,56,108,247476,80679,40,73,21,18,26,0,1,0,29,1,1,0
CUST101733,63,147,997836,156753,42,9,8,42,39,0,0,2,56,0,1,1
CUST101734,41,84,365534,218975,84,87,25,7,12,0,1,3,96,0,0,1
CUST101735,28,111,360000,18228,56,33,4,68,25,1,0,0,9,0,1,0
CUST101736,30,66,853633,150654,19,60,28,51,13,0,1,2,92,0,0,0
CUST101737,51,158,426910,224755,50,26,21,72,31,0,0,1,24,0,0,0
CUST101738,42,53,877198,26397,27,39,2,46,10,0,0,0,95,0,0,1
CUST101739,24,34,23995,184871,16,64,27,27,37,0,0,2,67,1,0,0
CUST101740,69,150,879752,52011,48,32,13,45,15,1,1,1,118,1,1,0
CUST101741,21,67,605429,94183,19,67,13,3,21,0,0,0,56,1,0,0
CUST101742,25,134,664779,108254,53,70,10,7,46,1,0,2,102,0,1,1
CUST101743,37,27,442168,190336,25,8,8,60,15,0,1,4,33,0,1,1
CUST101744,46,10,690197,57317,19,15,5,16,12,0,0,0,85,1,1,1
CUST101745,68,73,71799,193986,18,4,0,33,11,0,1,2,76,1,1,1
CUST101746,62,96,705237,230705,46,22,24,19,17,0,1,2,53,0,1,0
CUST101747,63,48,500471,117489,84,42,15,79,28,0,1,1,50,0,1,0
CUST101748,27,70,833119,191326,19,88,14,73,17,0,0,1,99,0,0,0
CUST101749,60,100,756027,55096,67,56,33,33,45,1,0,0,5,0,0,0
CUST101750,51,59,38276,68785,72,50,16,42,1,0,1,0,58,0,1,0
CUST101751,43,2,559811,67344,31,12,2,9,1,1,0,2,53,1,0,1
CUST101752,58,157,198127,228715,57,23,2,29,2,0,0,0,16,0,1,0
CUST101753,66,65,317759,135382,56,10,16,24,28,0,1,1,25,1,0,0
CUST101754,20,83,490858,214618,67,51,0,56,7,0,0,0,87,1,0,1
CUST101755,23,154,504256,217163,77,16,6,62,10,0,1,1,8,0,0,1
CUST101756,22,10,11514,211675,57,36,25,70,11,1,1,1,1,1,1,0
CUST101757,22,53,48456,174484,61,12,18,46,31,0,1,0,19,1,0,0
CUST101758,64,79,8233,125489,56,61,29,2,3,0,0,4,90,0,0,1
CUST101759,40,59,264246,197730,47,83,13,45,8,0,0,0,5,0,0,0
CUST101760,66,150,67133,245913,11,7,12,35,23,0,0,0,113,1,0,1
CUST101761,26,179,834147,195621,46,55,19,25,48,1,0,1,90,1,0,1
CUST101762,52,48,479409,26549,8,82,25,9,15,0,0,5,118,1,0,1
CUST101763,37,149,897977,217288,73,69,26,33,16,1,0,1,117,1,0,1
CUST101764,66,123,629373,40739,9,43,24,77,46,0,0,2,87,0,0,0
CUST101765,59,22,634389,36209,79,59,8,7,21,1,0,3,78,1,1,1
CUST101766,52,100,400472,122051,84,40,11,54,6,1,1,1,54,0,1,0
CUST101767,67,98,109684,234040,45,20,9,9,9,0,0,0,47,1,0,1
CUST101768,35,158,327944,30116,8,85,5,56,28,0,0,2,57,1,0,1
CUST101769,34,25,523116,35045,6,41,33,78,35,1,1,2,96,1,0,0
CUST101770,41,28,620225,172399,71,73,18,44,23,0,1,1,41,1,1,0
CUST101771,20,113,566836,50709,25,73,5,49,45,1,0,0,73,1,0,1
CUST101772,49,45,990594,58617,74,28,1,63,13,0,1,1,20,1,0,1
CUST101773,52,68,210272,206211,47,79,14,1,13,0,0,0,5,1,0,0
CUST101774,55,7,436583,172977,86,64,16,44,24,1,0,1,29,0,0,0
CUST101775,30,49,916277,210220,73,16,15,61,45,0,1,1,22,1,0,0
CUST101776,64,137,639103,218675,13,29,27,13,21,0,1,1,35,0,1,0
CUST101777,42,164,221994,244167,88,25,20,73,49,0,0,2,109,0,1,1
CUST101778,26,83,988886,134779,32,52,7,14,46,0,1,1,112,0,1,1
CUST101779,21,129,128602,57919,30,18,9,13,22,1,1,3,2,0,0,0
CUST101780,31,138,651558,98521,86,52,9,30,31,1,1,0,89,1,1,0
CUST101781,54,164,913752,238977,87,84,9,28,25,1,0,0,33,0,0,0
CUST101782,51,73,944709,229472,7,16,8,26,26,0,0,0,29,1,0,0
CUST101783,28,46,813002,234222,77,45,27,8,44,0,0,3,81,0,1,0
CUST101784,58,106,424471,204518,53,84,23,19,11,1,0,0,80,0,1,0
CUST101785,20,160,546470,198500,21,52,18,57,18,0,0,1,108,0,0,0
CUST101786,45,32,302517,193966,67,63,32,78,18,0,1,4,114,1,0,0
CUST101787,46,6,306163,227221,59,44,3,48,33,1,1,2,41,1,0,0
CUST101788,26,176,194691,21447,27,48,2,56,31,0,1,0,20,1,1,0
CUST101789,20,166,279187,20499,38,18,11,15,28,0,0,4,117,0,0,1
CUST101790,42,145,439748,54041,73,70,17,74,20,0,0,4,87,1,0,1
CUST101791,51,74,233362,46315,19,80,22,7,34,0,0,0,3,0,0,0
CUST101792,29,114,198008,147371,51,64,19,66,41,0,0,0,48,1,0,0
CUST101793,59,27,282383,135506,7,36,5,18,4,1,1,2,47,0,0,0
CUST101794,26,54,142488,151066,87,69,33,66,11,0,0,2,88,0,1,0
CUST101795,32,178,659772,241486,32,25,1,35,6,0,1,0,50,0,0,0
CUST101796,57,163,869408,227235,7,1,29,59,40,1,0,1,23,0,1,0
CUST101797,42,85,549694,153561,8,58,8,35,1,0,0,0,45,1,0,0
CUST101798,22,127,265019,106647,35,4,26,10,24,0,1,0,115,1,1,1
CUST101799,28,153,513447,47355,49,36,33,50,9,0,0,0,26,1,1,0
CUST101800,51,156,955570,88805,63,30,23,79,37,1,0,2,94,1,0,0
CUST101801,41,111,496288,83367,49,75,16,54,43,0,0,4,110,1,1,1
CUST101802,32,15,399968,124906,79,47,28,53,5,0,1,2,50,1,0,0
CUST101803,55,132,480969,132409,41,5,11,16,26,0,1,0,98,1,0,1
CUST101804,25,93,210097,92355,69,14,30,61,34,0,1,1,115,0,0,1
CUST101805,22,123,395569,131220,13,14,8,41,9,0,1,0,19,0,0,0
CUST101806,65,73,683346,236421,21,60,18,23,8,1,1,3,79,1,1,0
CUST101807,43,155,802123,102173,69,15,16,16,19,0,1,1,94,1,1,1
CUST101808,35,154,201919,16996,7,19,1,47,36,1,0,1,70,1,0,1
CUST101809,23,147,835507,59387,30,76,4,69,34,0,0,2,17,1,1,0
CUST101810,54,92,11794,18089,57,43,15,6,36,0,0,3,7,0,1,0
CUST101811,65,17,200542,113827,35,41,16,13,39,0,1,2,26,0,0,0
CUST101812,30,43,672766,35659,30,45,26,10,7,1,0,1,13,1,0,0
CUST101813,45,121,339074,60178,27,33,6,11,45,1,0,1,17,0,0,0
CUST101814,22,41,772257,110965,34,63,7,4,30,1,1,1,64,0,1,0
CUST101815,30,170,945376,96268,14,28,7,4,48,1,0,0,119,1,0,1
CUST101816,34,178,42708,100042,76,2,22,19,42,1,1,5,30,0,0,1
CUST101817,67,168,902924,121471,68,8,31,53,15,0,1,1,19,1,1,0
CUST101818,57,39,894061,216798,26,74,17,54,27,0,0,4,69,1,1,0
CUST101819,62,113,939304,85111,19,74,11,57,5,0,1,1,44,0,0,0
CUST101820,49,151,175469,180637,60,24,14,78,31,0,1,1,0,0,1,0
CUST101821,46,111,648601,115435,78,85,27,29,27,0,0,1,18,0,1,0
CUST101822,68,47,956413,104242,24,41,30,23,10,0,1,0,38,1,0,0
CUST101823,20,63,808784,128204,51,45,8,72,41,0,1,1,118,1,1,1
CUST101824,57,110,889407,168956,57,72,7,2,22,0,0,0,26,0,0,0
CUST101825,51,69,356992,32199,57,83,18,47,29,0,0,2,55,1,0,0
CUST101826,57,43,761956,75038,5,58,7,70,8,0,0,3,15,0,0,0
CUST101827,44,176,409654,72786,6,20,33,21,27,1,0,0,77,0,0,0
CUST101828,30,34,832431,124636,62,73,3,13,23,0,0,1,97,0,0,1
CUST101829,62,40,543770,64294,23,21,30,47,27,0,1,0,6,0,0,0
CUST101830,50,61,164543,224087,66,28,2,28,23,1,0,1,19,1,1,1
CUST101831,23,178,834711,180250,82,62,34,49,14,0,1,3,30,0,1,0
CUST101832,41,62,372557,158737,76,72,18,79,38,0,0,0,85,0,0,0
CUST101833,36,58,500964,15534,16,60,28,9,49,0,0,1,83,1,0,0
CUST101834,33,161,55213,106828,30,63,9,70,32,0,1,2,78,1,1,0
CUST101835,57,75,901341,51132,31,68,11,26,46,0,1,1,24,0,0,0
CUST101836,45,16,800458,130720,33,39,29,78,33,0,0,1,109,1,0,0
CUST101837,50,82,239697,51110,19,74,29,27,21,0,0,0,0,1,0,0
CUST101838,65,94,348328,204826,50,0,17,8,28,1,1,1,16,0,1,0
CUST101839,58,48,6435,78580,5,64,23,70,33,0,0,1,79,1,1,0
CUST101840,30,138,140565,168541,64,61,31,79,41,0,0,0,100,1,1,0
CUST101841,60,82,204299,79016,61,53,8,25,46,0,0,0,84,1,0,1
CUST101842,62,38,846753,61233,7,59,23,7,9,0,1,1,26,1,1,0
CUST101843,42,127,921267,248876,22,45,25,1,44,1,0,0,119,1,0,0
CUST101844,59,19,283533,144863,56,4,2,56,29,0,0,1,118,1,0,1
CUST101845,53,164,32498,212780,64,21,22,51,10,1,0,2,98,0,0,1
CUST101846,44,63,851187,204304,38,89,10,57,33,0,1,0,23,0,1,0
