Customer_ID,Age,Tenure_Months,Account_Balance,Monthly_Income,Previous_Month_Transactions,Current_Month_Transactions,Digital_Login_Frequency,UPI_Transactions,Card_Usage_Frequency,Loan_Active,Investment_Active,Complaint_Count,Days_Since_Last_Login,Salary_Account,Auto_Debit_Active,Churn,Transaction_Drop_Ratio,Digital_Engagement_Score,Inactivity_Score,Complaint_Risk_Score,Product_Adoption_Score,Balance_to_Income_Ratio
CUST101397,45,55,33125,208946,65,41,2,17,9,0,0,1,104,1,0,1,0.36363636363636365,9.4,0.8666666666666667,0.125,1,0.158533025121203
CUST101398,49,176,230767,223805,46,75,30,72,36,1,1,0,55,1,1,0,0.0,48.0,0.4583333333333333,0.0,4,1.0311028301296659
CUST101399,67,91,393144,44511,17,41,26,71,28,0,1,0,47,0,0,0,0.0,44.400000000000006,0.39166666666666666,0.0,1,8.832314881380302
CUST101400,24,22,935963,95960,16,12,26,41,5,0,0,0,7,0,0,0,0.23529411764705882,27.800000000000004,0.058333333333333334,0.0,0,9.753576973979012
CUST101401,46,101,691778,194893,89,25,8,3,38,1,0,2,13,0,0,1,0.7111111111111111,12.0,0.10833333333333334,0.25,1,3.549508963847014
CUST101402,25,155,899336,80776,78,17,32,19,10,0,1,1,14,0,0,0,0.7721518987341772,22.400000000000002,0.11666666666666667,0.125,1,11.133565247533333
CUST101403,18,121,179157,216239,24,41,32,27,47,0,1,0,38,0,1,0,0.0,33.0,0.31666666666666665,0.0,2,0.8285099889012209
CUST101404,20,93,544056,221207,54,50,25,39,24,1,0,0,24,0,1,0,0.07272727272727272,30.400000000000002,0.2,0.0,2,2.4594770532711294
CUST101405,41,108,706321,59462,40,83,27,64,43,1,1,1,62,0,0,0,0.0,45.00000000000001,0.5166666666666667,0.125,2,11.87832769957789
CUST101406,40,141,344243,207454,73,15,30,43,43,0,1,1,58,1,1,0,0.7837837837837838,37.8,0.48333333333333334,0.125,3,1.6593622713359524
CUST101407,25,173,254807,236266,41,2,0,22,29,0,0,2,74,0,0,1,0.9285714285714286,14.600000000000001,0.6166666666666667,0.25,0,1.078470543918533
CUST101408,64,10,684245,249453,16,78,19,56,19,1,0,1,28,1,0,0,0.0,33.800000000000004,0.23333333333333334,0.125,2,2.7429706478950027
CUST101409,54,9,612709,47574,44,44,11,46,36,0,0,1,2,1,0,0,0.0,30.000000000000004,0.016666666666666666,0.125,1,12.878801891749868
CUST101410,20,155,717442,117072,58,21,16,12,15,0,0,1,38,1,0,1,0.6271186440677966,14.200000000000001,0.31666666666666665,0.125,1,6.128159353565724
CUST101411,68,34,794327,187982,6,22,14,15,30,0,0,0,21,0,1,0,0.0,17.6,0.175,0.0,1,4.225525712431443
CUST101412,50,129,182383,219603,54,58,33,54,28,1,1,2,100,1,0,0,0.0,40.400000000000006,0.8333333333333334,0.25,3,0.8305085517567986
CUST101413,45,160,745854,171258,45,61,15,64,5,0,1,2,40,0,0,0,0.0,32.6,0.3333333333333333,0.25,1,4.3551229424439
CUST101414,64,89,199139,240853,49,67,3,15,28,1,0,1,19,0,0,0,0.0,12.8,0.15833333333333333,0.125,1,0.8268037898477916
CUST101415,25,93,72017,168885,13,53,7,36,31,0,0,0,18,1,1,0,0.0,23.4,0.15,0.0,2,0.42642374145873546
CUST101416,51,71,811364,224884,66,56,33,51,8,0,1,1,12,0,1,0,0.14925373134328357,35.2,0.1,0.125,2,3.607906263201192
CUST101417,52,67,546648,231597,51,22,24,9,36,1,0,0,90,0,1,1,0.5576923076923077,20.400000000000002,0.75,0.0,2,2.3603312636551266
CUST101418,49,148,842279,93282,9,59,14,37,22,1,0,1,18,0,0,0,0.0,24.800000000000004,0.15,0.125,1,9.02928722275227
CUST101419,41,117,503394,124779,80,72,27,43,15,0,1,0,79,0,1,0,0.09876543209876543,31.0,0.6583333333333333,0.0,2,4.034252284019875
CUST101420,31,94,615653,33557,5,87,8,73,17,0,0,1,65,0,0,0,0.0,35.800000000000004,0.5416666666666666,0.125,0,18.34593837535014
CUST101421,49,163,610756,174132,48,84,1,53,18,1,0,2,64,1,0,1,0.0,25.200000000000003,0.5333333333333333,0.25,2,3.5074110019353024
CUST101422,63,99,258137,204938,26,54,16,50,43,1,0,0,2,0,1,0,0.0,35.0,0.016666666666666666,0.0,2,1.2595796798071621
CUST101423,60,113,302075,87104,42,79,9,51,1,0,0,0,23,1,0,0,0.0,24.200000000000003,0.19166666666666668,0.0,1,3.4679409907582803
CUST101424,33,103,56823,246977,23,62,8,69,9,0,0,0,107,1,0,1,0.0,32.6,0.8916666666666667,0.0,1,0.23007312392196877
CUST101425,21,91,825464,230649,84,55,30,58,11,1,0,2,37,1,0,0,0.3411764705882353,37.400000000000006,0.30833333333333335,0.25,2,3.5788597442011705
CUST101426,69,90,772279,152152,35,54,1,12,45,1,1,2,1,1,0,0,0.0,14.200000000000001,0.008333333333333333,0.25,3,5.075673828317549
CUST101427,54,17,737786,159926,71,24,23,40,17,1,0,2,55,1,0,1,0.6527777777777778,28.6,0.4583333333333333,0.25,2,4.613267303207088
CUST101428,38,18,19807,137013,46,25,18,11,18,0,0,2,79,1,0,1,0.44680851063829785,15.200000000000001,0.6583333333333333,0.25,1,0.14456186958996892
CUST101429,31,173,930271,213767,86,48,16,49,37,0,0,2,92,1,0,1,0.4367816091954023,33.4,0.7666666666666667,0.25,1,4.351778563676509
CUST101430,48,116,664431,173097,30,62,9,56,36,0,0,1,36,0,1,0,0.0,33.2,0.3,0.125,1,3.8384672266577313
CUST101431,65,93,578701,199054,17,44,27,49,26,0,1,1,107,1,1,0,0.0,35.6,0.8916666666666667,0.125,3,2.9072417171133607
CUST101432,35,91,682509,56081,62,72,27,56,47,0,0,2,3,1,1,0,0.0,42.6,0.025,0.25,2,12.169840590563817
CUST101433,24,82,540828,150440,22,78,0,53,13,0,1,0,77,1,1,0,0.0,23.800000000000004,0.6416666666666667,0.0,3,3.5949508445171197
CUST101434,27,68,757572,245693,71,38,2,65,44,0,0,1,80,1,1,1,0.4583333333333333,35.6,0.6666666666666666,0.125,2,3.083396419936995
CUST101435,24,114,71248,134181,7,64,14,7,33,0,0,1,43,0,0,0,0.0,15.0,0.35833333333333334,0.125,0,0.5309803103247828
CUST101436,50,1,253515,42094,59,68,9,62,1,1,1,1,44,0,0,0,0.0,28.6,0.36666666666666664,0.125,2,6.022449221997862
CUST101437,40,58,748097,192112,62,55,20,8,43,1,0,2,80,1,1,0,0.1111111111111111,19.799999999999997,0.6666666666666666,0.25,3,3.8940467329124004
CUST101438,38,154,111494,81766,67,8,14,59,32,0,1,1,83,0,0,1,0.8676470588235294,35.6,0.6916666666666667,0.125,1,1.363557425367202
CUST101439,36,109,774931,98053,56,69,22,62,18,0,0,3,46,1,0,0,0.0,37.2,0.38333333333333336,0.375,1,7.9031044118546925
CUST101440,65,148,610723,170063,28,27,13,71,26,0,0,2,92,0,0,0,0.034482758620689655,38.800000000000004,0.7666666666666667,0.25,0,3.5911362781070655
CUST101441,36,116,545075,16301,76,44,14,2,47,1,1,1,104,1,1,1,0.4155844155844156,15.8,0.8666666666666667,0.125,4,33.436081462397254
CUST101442,53,87,284126,174682,13,25,9,72,29,0,1,2,25,1,1,0,0.0,38.2,0.20833333333333334,0.25,3,1.626523473949955
CUST101443,46,10,251768,96463,41,27,8,12,6,1,1,2,105,0,0,1,0.3333333333333333,9.2,0.875,0.25,2,2.609968485652679
CUST101444,35,59,547894,180750,87,39,4,8,26,0,1,0,101,0,0,1,0.5454545454545454,10.0,0.8416666666666667,0.0,1,3.0312086793434063
CUST101445,19,41,783920,39466,57,14,24,51,20,0,1,1,80,0,1,0,0.7413793103448276,34.0,0.6666666666666666,0.125,2,19.86267007880001
CUST101446,18,105,928654,226512,84,5,25,61,6,1,0,1,75,1,0,1,0.9294117647058824,35.60000000000001,0.625,0.125,2,4.099782352447763
CUST101447,64,133,773783,186947,28,26,7,7,47,0,0,0,119,1,0,1,0.06896551724137931,15.0,0.9916666666666667,0.0,1,4.139027964995614
CUST101448,22,122,234867,41081,25,37,21,44,24,0,0,1,91,0,0,0,0.0,30.8,0.7583333333333333,0.125,0,5.7170293559223015
CUST101449,37,145,113223,39354,44,67,24,52,37,0,0,0,8,0,1,0,0.0,37.800000000000004,0.06666666666666667,0.0,1,2.876966078007877
CUST101450,28,22,572224,108297,66,74,11,62,17,0,0,1,95,1,0,1,0.0,32.6,0.7916666666666666,0.125,1,5.283791021071488
CUST101451,59,98,618574,33300,74,84,8,56,32,0,1,0,97,1,0,0,0.0,32.0,0.8083333333333333,0.0,2,18.575237980841415
CUST101452,19,169,927097,79384,73,63,9,53,32,0,0,0,79,0,0,0,0.13513513513513514,31.200000000000003,0.6583333333333333,0.0,0,11.678490898784405
CUST101453,20,68,935862,110027,18,29,9,18,31,1,1,2,47,0,1,0,0.0,17.0,0.39166666666666666,0.25,3,8.505671283673246
CUST101454,40,139,562669,136684,46,81,8,66,24,1,0,0,117,1,1,1,0.0,34.400000000000006,0.975,0.0,3,4.116538025386839
CUST101455,29,56,384609,75892,54,2,25,45,13,1,0,2,30,1,0,1,0.9454545454545454,30.6,0.25,0.25,2,5.067779637120683
CUST101456,37,179,815506,50525,65,61,34,9,37,0,1,1,54,1,1,0,0.06060606060606061,24.6,0.45,0.125,3,16.140323793690378
CUST101457,22,149,414811,172604,8,11,26,17,37,0,0,0,90,1,0,0,0.0,24.6,0.75,0.0,1,2.403238608383303
CUST101458,54,99,569482,21464,76,29,30,11,3,0,0,4,92,1,0,1,0.6103896103896104,17.0,0.7666666666666667,0.5,1,26.530724435126952
CUST101459,55,76,705737,31562,79,84,18,48,43,0,0,1,0,1,1,0,0.0,35.0,0.0,0.125,2,22.359629946456295
CUST101460,47,26,289997,122392,21,37,5,22,17,0,1,0,90,1,0,0,0.0,14.200000000000001,0.75,0.0,2,2.369392040394467
CUST101461,26,115,336863,70514,89,84,14,61,9,1,0,1,116,0,0,1,0.05555555555555555,31.800000000000004,0.9666666666666667,0.125,1,4.777182159824151
CUST101462,51,147,152733,128428,61,59,28,10,34,0,0,1,95,0,0,0,0.03225806451612903,22.0,0.7916666666666666,0.125,0,1.1892407478061808
CUST101463,61,109,524512,127564,52,37,4,72,34,1,1,1,58,0,1,0,0.2830188679245283,37.2,0.48333333333333334,0.125,3,4.111723435111512
CUST101464,52,47,706853,123047,48,14,13,55,39,0,0,0,10,1,1,0,0.6938775510204082,35.0,0.08333333333333333,0.0,2,5.744530589688577
CUST101465,69,71,644012,220291,49,17,1,54,22,0,1,1,116,1,1,1,0.64,26.4,0.9666666666666667,0.125,3,2.9234470611733516
CUST101466,39,154,238777,47634,84,51,22,24,24,0,0,1,98,0,1,1,0.38823529411764707,23.200000000000003,0.8166666666666667,0.125,1,5.0126377663482735
CUST101467,61,40,168567,15060,37,28,18,8,0,0,0,2,1,1,1,0,0.23684210526315788,10.4,0.008333333333333333,0.25,2,11.192284708850673
CUST101468,41,133,14703,24269,35,59,23,11,17,0,1,0,45,0,0,0,0.0,17.0,0.375,0.0,1,0.6058096415327565
CUST101469,34,149,971584,209215,51,20,19,10,14,1,1,0,0,0,1,0,0.5961538461538461,14.400000000000002,0.0,0.0,3,4.643927806668706
CUST101470,27,132,949319,38065,10,16,26,37,24,1,1,2,69,0,1,0,0.0,30.000000000000004,0.575,0.25,3,24.938764251563075
CUST101471,47,23,948069,17895,76,17,23,27,31,1,1,2,70,1,0,1,0.7662337662337663,26.2,0.5833333333333334,0.25,3,52.97658694680376
CUST101472,63,106,981825,95859,75,56,16,7,19,0,0,1,65,1,0,1,0.25,13.000000000000002,0.5416666666666666,0.125,1,10.24228040892969
CUST101473,40,84,904923,158424,38,36,24,73,16,1,0,1,1,1,0,0,0.05128205128205128,42.00000000000001,0.008333333333333333,0.125,2,5.711996212718952
CUST101474,49,143,59453,195809,57,59,30,46,10,1,0,0,110,1,1,0,0.0,32.400000000000006,0.9166666666666666,0.0,3,0.3036259639446402
CUST101475,34,116,613766,119127,18,37,27,35,12,0,1,0,116,0,0,0,0.0,27.200000000000003,0.9666666666666667,0.0,1,5.152155664495333
CUST101476,67,109,502738,111426,20,11,27,49,24,1,1,2,68,1,0,0,0.42857142857142855,35.2,0.5666666666666667,0.25,3,4.511814910210272
CUST101477,68,136,820593,178088,47,74,21,8,19,0,1,1,12,0,0,0,0.0,15.400000000000002,0.1,0.125,1,4.607769149133299
CUST101478,34,41,188063,207376,77,83,4,59,24,0,0,1,18,0,0,0,0.0,30.000000000000004,0.15,0.125,0,0.906865274355401
CUST101479,31,112,377440,26962,78,72,7,71,41,0,0,3,82,0,1,0,0.0759493670886076,39.400000000000006,0.6833333333333333,0.375,1,13.998442309831992
CUST101480,26,147,239411,48302,85,0,27,66,44,0,1,0,46,0,0,0,0.9883720930232558,46.0,0.38333333333333336,0.0,1,4.956441628884335
CUST101481,57,112,403932,100382,16,57,11,52,48,0,1,3,0,0,0,0,0.0,34.800000000000004,0.0,0.375,1,4.023908430710379
CUST101482,19,103,820781,19011,74,2,24,16,30,0,1,0,98,0,1,1,0.96,22.0,0.8166666666666667,0.0,2,43.17173364191037
CUST101483,62,46,572386,144716,23,62,14,52,0,1,1,4,17,1,1,0,0.0,26.400000000000002,0.14166666666666666,0.5,4,3.9552091323065017
CUST101484,42,156,371579,34782,45,20,33,27,15,1,0,1,112,0,0,1,0.5434782608695652,27.0,0.9333333333333333,0.125,1,10.682776068769225
CUST101485,56,68,918636,213763,57,22,12,62,47,1,0,3,31,1,0,0,0.603448275862069,39.0,0.25833333333333336,0.375,2,4.2974308115491855
CUST101486,26,122,52990,135654,33,8,7,14,27,0,0,0,95,0,1,1,0.7352941176470589,13.8,0.7916666666666666,0.0,1,0.3906232722715713
CUST101487,39,15,332065,185797,74,82,12,18,20,0,0,1,116,0,0,1,0.0,16.0,0.9666666666666667,0.125,0,1.7872366763904886
CUST101488,60,165,692898,24196,63,54,5,69,29,0,0,2,71,0,1,0,0.140625,35.400000000000006,0.5916666666666667,0.25,1,28.635698640327313
CUST101489,63,129,625860,58459,68,18,31,46,2,1,0,1,10,0,0,0,0.7246376811594203,31.200000000000003,0.08333333333333333,0.125,1,10.705781731098186
CUST101490,21,111,762269,102245,28,61,20,70,33,0,0,1,19,0,0,0,0.0,42.6,0.15833333333333333,0.125,0,7.455245192965984
CUST101491,43,24,270357,93863,20,86,6,47,5,0,1,2,7,1,0,0,0.0,22.200000000000003,0.058333333333333334,0.25,2,2.880305548453081
CUST101492,46,27,125693,138206,56,38,25,72,42,1,1,4,91,1,0,0,0.3157894736842105,47.199999999999996,0.7583333333333333,0.5,3,0.9094546585918224
CUST101493,62,40,176295,116010,84,75,14,19,28,0,1,1,84,0,1,0,0.10588235294117647,18.8,0.7,0.125,2,1.5196403789295843
CUST101494,51,164,879087,47769,10,26,22,36,2,0,0,1,101,0,1,0,0.0,23.6,0.8416666666666667,0.125,1,18.40249110320285
CUST101495,40,24,786786,122529,41,45,14,74,32,1,0,1,37,1,1,0,0.0,41.6,0.30833333333333335,0.125,3,6.421170325634538
CUST101496,54,24,331515,39700,89,33,15,1,10,0,0,2,5,0,1,0,0.6222222222222222,8.4,0.041666666666666664,0.25,1,8.350293443490088
CUST101497,28,4,69274,226428,8,32,31,63,44,0,1,3,1,0,1,0,0.0,46.400000000000006,0.008333333333333333,0.375,2,0.3059413767671102
CUST101498,23,67,895285,222499,42,49,17,35,4,0,0,1,73,1,1,0,0.0,21.6,0.6083333333333333,0.125,2,4.023752808988764
CUST101499,35,34,267278,246237,45,19,19,4,49,0,0,1,105,1,1,1,0.5652173913043478,19.0,0.875,0.125,2,1.085445788221152
CUST101500,38,177,878860,20269,85,39,1,63,31,0,1,0,72,1,0,0,0.5348837209302325,31.8,0.6,0.0,2,43.35767143561914
CUST101501,59,116,564889,136631,18,57,22,6,46,1,0,0,54,1,0,0,0.0,20.400000000000002,0.45,0.0,2,4.134382867849406
CUST101502,53,23,861321,58880,75,30,29,69,17,0,1,1,2,0,1,0,0.5921052631578947,42.6,0.016666666666666666,0.125,2,14.628165282518978
CUST101503,58,109,278834,129003,55,37,2,21,46,1,0,1,65,0,1,1,0.32142857142857145,18.400000000000002,0.5416666666666666,0.125,2,2.161436854671173
CUST101504,55,69,265053,154392,69,85,0,73,19,0,0,2,99,0,1,0,0.0,33.0,0.825,0.25,1,1.7167423393547634
CUST101505,51,95,354383,64589,56,44,21,45,38,0,0,0,71,1,1,0,0.21052631578947367,34.0,0.5916666666666667,0.0,2,5.486654280848429
CUST101506,34,62,343176,222348,34,40,28,39,48,1,1,1,72,1,0,0,0.0,36.400000000000006,0.6,0.125,3,1.5434114837485216
CUST101507,54,169,537350,50897,61,8,13,60,39,1,1,0,25,0,1,0,0.8548387096774194,37.0,0.20833333333333334,0.0,3,10.557389288380683
CUST101508,42,57,338530,204637,83,8,27,45,27,0,0,0,97,0,1,0,0.8928571428571429,34.2,0.8083333333333333,0.0,1,1.6542870825555371
CUST101509,55,54,749597,177002,86,62,20,27,12,1,0,2,47,0,0,0,0.27586206896551724,21.200000000000003,0.39166666666666666,0.25,1,4.234939520799083
CUST101510,29,70,691091,203305,34,78,31,34,25,0,0,2,93,0,1,0,0.0,31.0,0.775,0.25,1,3.399265147118137
CUST101511,40,101,137225,228893,46,76,5,0,15,0,1,0,101,0,0,1,0.0,5.0,0.8416666666666667,0.0,1,0.5995133118386676
CUST101512,59,57,142553,29380,15,21,0,28,24,1,1,1,7,1,1,0,0.0,16.0,0.058333333333333334,0.125,4,4.851877063408325
CUST101513,39,138,100270,222968,31,15,20,8,9,0,1,1,66,1,1,0,0.5,13.0,0.55,0.125,3,0.4497037704793043
CUST101514,38,168,853857,85934,28,31,3,8,28,0,0,0,74,0,0,1,0.0,10.0,0.6166666666666667,0.0,0,9.936079595042765
CUST101515,44,135,719960,70830,43,65,2,21,45,0,0,0,88,0,0,1,0.0,18.200000000000003,0.7333333333333333,0.0,0,10.164476006268442
CUST101516,48,103,610269,20529,76,89,29,62,37,0,0,2,115,0,0,0,0.0,43.800000000000004,0.9583333333333334,0.25,0,29.72571846078909
CUST101517,23,166,990501,109598,22,13,30,65,19,0,1,0,68,0,0,0,0.391304347826087,41.8,0.5666666666666667,0.0,1,9.037500342156406
CUST101518,44,85,629758,248294,81,37,33,79,25,0,1,0,75,0,0,0,0.5365853658536586,49.800000000000004,0.625,0.0,1,2.5363297690247486
CUST101519,57,61,684565,97987,49,7,18,57,31,0,0,2,118,1,0,1,0.84,36.2,0.9833333333333333,0.25,1,6.986212597460914
CUST101520,51,3,89887,64178,16,20,19,69,38,0,0,1,29,0,1,0,0.0,42.800000000000004,0.24166666666666667,0.125,1,1.4005671637139874
CUST101521,29,128,344686,153009,53,55,22,54,37,0,0,2,26,1,0,0,0.0,37.800000000000004,0.21666666666666667,0.25,1,2.252702437749167
CUST101522,62,179,962653,136952,35,45,24,12,48,0,0,1,42,1,0,0,0.0,24.000000000000004,0.35,0.125,1,7.029075668294962
CUST101523,24,86,836544,54886,26,42,14,18,23,0,1,1,4,1,1,0,0.0,17.400000000000002,0.03333333333333333,0.125,3,15.241204656840418
CUST101524,27,47,143012,64699,48,45,22,78,30,1,0,1,19,0,1,0,0.061224489795918366,46.0,0.15833333333333333,0.125,2,2.210386398763524
CUST101525,62,76,846442,91396,68,47,1,32,39,1,1,4,51,1,1,1,0.30434782608695654,21.0,0.425,0.5,4,9.261157368403778
CUST101526,34,38,733154,105678,81,69,14,73,11,1,1,3,20,1,1,0,0.14634146341463414,37.00000000000001,0.16666666666666666,0.375,4,6.937556184293947
CUST101527,43,164,287629,40279,29,83,34,64,35,0,1,2,2,0,0,0,0.0,46.2,0.016666666666666666,0.25,1,7.140739821251241
CUST101528,38,169,614587,184178,55,30,9,59,9,0,1,2,40,0,0,0,0.44642857142857145,29.000000000000004,0.3333333333333333,0.25,1,3.3369005152596114
CUST101529,45,141,518537,125776,11,32,13,11,5,0,1,1,113,1,0,1,0.0,10.600000000000001,0.9416666666666667,0.125,2,4.122669486472089
CUST101530,63,87,893016,116444,10,43,26,42,6,1,1,0,63,0,1,0,0.0,28.400000000000002,0.525,0.0,3,7.668993945639572
CUST101531,19,58,395283,121300,28,70,13,16,30,0,0,2,107,0,0,1,0.0,17.6,0.8916666666666667,0.25,0,3.2586953116627235
CUST101532,60,50,808039,128793,23,7,34,67,26,1,1,4,118,0,1,0,0.6666666666666666,45.60000000000001,0.9833333333333333,0.5,3,6.273886982312841
CUST101533,18,30,241491,131278,87,72,32,28,7,1,1,2,67,0,0,0,0.17045454545454544,25.4,0.5583333333333333,0.25,2,1.8395249811470227
CUST101534,68,101,586885,225809,13,1,0,54,2,0,0,1,87,0,0,1,0.8571428571428571,22.0,0.725,0.125,0,2.59902130109384
CUST101535,53,25,258808,186616,40,16,33,6,39,0,1,1,70,0,1,0,0.5853658536585366,23.400000000000002,0.5833333333333334,0.125,2,1.3868404271850903
CUST101536,68,112,861986,118247,44,51,18,43,46,0,1,0,23,1,1,0,0.0,33.6,0.19166666666666668,0.0,3,7.289645490832826
CUST101537,43,155,967025,23997,28,44,23,76,20,0,1,3,51,0,0,0,0.0,43.6,0.425,0.375,1,40.29606633886157
CUST101538,46,179,768842,121102,52,36,3,4,0,0,0,1,74,1,0,1,0.3018867924528302,2.8000000000000003,0.6166666666666667,0.125,1,6.3486618828600445
CUST101539,38,126,802619,100711,67,41,12,59,44,1,1,0,1,1,0,0,0.38235294117647056,37.2,0.008333333333333333,0.0,3,7.969447533561046
CUST101540,28,123,759271,131045,73,43,31,5,49,0,0,0,118,0,0,0,0.40540540540540543,24.200000000000003,0.9833333333333333,0.0,0,5.793927323230011
CUST101541,57,47,791417,55860,57,80,8,6,14,0,1,1,43,1,1,0,0.0,8.4,0.35833333333333334,0.125,3,14.167612466658312
CUST101542,28,118,699412,18225,58,37,15,45,6,0,0,1,40,1,0,0,0.3559322033898305,25.2,0.3333333333333333,0.125,1,38.37441018325469
CUST101543,53,39,151635,125114,46,5,2,56,14,1,0,0,69,1,0,1,0.8723404255319149,26.000000000000004,0.575,0.0,2,1.2119649922071694
CUST101544,66,16,703682,205542,49,67,19,53,24,1,0,3,6,1,1,0,0.0,33.60000000000001,0.05,0.375,3,3.4235269505650887
CUST101545,56,22,717605,128218,18,50,9,45,2,1,0,3,37,1,0,0,0.0,22.0,0.30833333333333335,0.375,2,5.596713435606268
CUST101546,57,54,838946,115764,33,34,21,9,29,1,0,0,81,0,0,0,0.0,17.8,0.675,0.0,1,7.2469744741502184
CUST101547,52,149,281752,122041,10,57,2,3,13,0,0,3,44,1,0,1,0.0,4.6,0.36666666666666664,0.375,1,2.3086478425460086
CUST101548,51,16,985766,127224,11,56,10,66,3,0,1,3,8,0,0,0,0.0,31.000000000000004,0.06666666666666667,0.375,1,7.7482098644134405
CUST101549,64,59,858759,78656,41,72,24,24,35,0,1,0,52,1,0,0,0.0,26.200000000000003,0.43333333333333335,0.0,2,10.917769556428544
CUST101550,41,31,713585,197952,57,5,7,77,2,0,0,2,27,0,1,0,0.896551724137931,34.0,0.225,0.25,1,3.604820336140397
CUST101551,39,170,468210,207150,22,12,8,60,4,1,0,2,18,1,1,0,0.43478260869565216,28.0,0.15,0.25,3,2.2602352873024993
CUST101552,22,32,253773,234718,42,58,14,37,24,0,0,2,67,1,0,0,0.0,25.200000000000003,0.5583333333333333,0.25,1,1.0811779191288307
CUST101553,50,162,280365,91290,63,85,31,31,30,0,1,1,3,1,1,0,0.0,30.8,0.025,0.125,3,3.0711132532232095
CUST101554,53,9,835938,71633,5,29,2,22,10,0,0,3,12,1,0,0,0.0,11.600000000000001,0.1,0.375,1,11.669570315771841
CUST101555,64,139,808400,41655,72,1,3,36,7,0,0,2,91,1,0,1,0.9726027397260274,17.0,0.7583333333333333,0.25,1,19.406568081428844
CUST101556,37,10,390821,136118,48,57,29,2,25,1,0,1,10,1,1,0,0.0,17.400000000000002,0.08333333333333333,0.125,3,2.8711715484245404
CUST101557,36,17,214678,189673,51,35,12,12,1,0,0,1,116,0,0,1,0.3076923076923077,9.8,0.9666666666666667,0.125,0,1.1318261859822643
CUST101558,52,68,422153,18114,39,71,20,33,27,1,0,2,1,1,0,0,0.0,26.6,0.008333333333333333,0.25,2,23.304057410985372
CUST101559,69,48,456651,41502,64,44,18,64,47,0,0,1,69,1,1,0,0.3076923076923077,42.2,0.575,0.125,2,11.002843167963762
CUST101560,60,111,181580,64768,56,8,21,75,9,0,1,2,11,1,0,0,0.8421052631578947,40.199999999999996,0.09166666666666666,0.25,2,2.803501675184116
CUST101561,34,153,787064,63128,12,64,19,7,49,1,1,0,118,1,0,0,0.0,20.200000000000003,0.9833333333333333,0.0,3,12.467550571052923
CUST101562,62,123,520911,166100,84,76,30,8,38,1,0,1,103,0,1,0,0.09411764705882353,22.8,0.8583333333333333,0.125,2,3.136109957194719
CUST101563,60,149,173903,201637,45,49,9,27,36,0,1,0,36,0,1,0,0.0,21.6,0.3,0.0,2,0.8624515220345371
CUST101564,51,101,437149,98123,7,78,17,77,38,0,0,3,55,1,1,0,0.0,45.2,0.4583333333333333,0.375,2,4.455067058008234
CUST101565,26,102,441523,123255,73,31,19,17,20,0,1,3,87,1,0,1,0.5675675675675675,18.400000000000002,0.725,0.375,2,3.582162328811579
CUST101566,43,65,704700,181405,88,42,17,41,27,0,0,1,51,0,0,1,0.5168539325842697,28.6,0.425,0.125,0,3.884656516322503
CUST101567,19,51,103951,18174,18,77,10,40,37,1,1,2,118,1,0,1,0.0,27.4,0.9833333333333333,0.25,3,5.719449793672627
CUST101568,26,36,895738,132769,30,53,21,69,32,0,1,3,72,1,0,0,0.0,42.4,0.6,0.375,2,6.746539127815018
CUST101569,26,81,306745,50398,74,46,17,32,10,1,0,3,89,1,0,1,0.37333333333333335,21.6,0.7416666666666667,0.375,2,6.086331077997579
CUST101570,57,127,732316,182001,62,13,33,76,44,1,1,0,3,1,1,0,0.7777777777777778,52.400000000000006,0.025,0.0,4,4.023670069559675
CUST101571,34,88,73178,150393,44,47,22,53,43,0,0,1,104,0,0,0,0.0,38.6,0.8666666666666667,0.125,0,0.48657526231099646
CUST101572,18,104,217383,138549,55,54,0,35,0,0,1,1,107,1,0,1,0.017857142857142856,14.0,0.8916666666666667,0.125,2,1.568985925658607
CUST101573,42,15,160826,242043,9,28,9,55,46,0,0,0,3,1,0,0,0.0,34.800000000000004,0.025,0.0,1,0.6644494389449852
CUST101574,60,96,961814,201493,81,46,0,16,32,0,0,1,48,0,1,1,0.4268292682926829,12.8,0.4,0.125,1,4.773412607819588
CUST101575,57,167,70893,87635,36,62,8,9,2,0,0,1,51,0,1,1,0.0,7.200000000000001,0.425,0.125,1,0.8089483773791593
CUST101576,59,123,349943,38760,84,18,30,43,25,0,0,2,33,0,1,0,0.7764705882352941,34.2,0.275,0.25,1,9.028224246020484
CUST101577,42,1,514223,157432,5,8,6,1,14,1,0,1,21,1,0,0,0.0,5.6000000000000005,0.175,0.125,2,3.266297409056551
CUST101578,56,151,835799,156385,81,36,16,13,40,0,0,1,12,0,0,0,0.5487804878048781,19.6,0.1,0.125,0,5.344461780466282
CUST101579,52,122,276345,145674,58,51,34,40,13,1,1,1,62,0,0,0,0.11864406779661017,32.2,0.5166666666666667,0.125,2,1.8969967393169727
CUST101580,20,167,921243,232070,15,56,17,1,22,0,0,0,14,0,1,0,0.0,11.600000000000001,0.11666666666666667,0.0,1,3.969660147110152
CUST101581,67,126,276375,151873,57,87,32,18,7,1,0,2,39,1,0,0,0.0,21.4,0.325,0.25,2,1.819765068411973
CUST101582,54,57,257682,29130,12,27,3,79,35,1,1,1,37,1,0,0,0.0,39.800000000000004,0.30833333333333335,0.125,3,8.845628368404792
